Frame,MSE_KF,Avg_MSE_KF
1,16.9475,16.9475
2,17.9789,17.4632
3,21.7880,18.9048
4,21.2117,19.4815
5,20.8279,19.7508
6,19.8066,19.7601
7,19.6906,19.7502
8,18.8592,19.6388
9,19.0511,19.5735
10,19.2497,19.5411
11,19.6954,19.5551
12,20.2616,19.6140
13,20.4514,19.6784
14,20.7066,19.7519
15,21.6937,19.8813
16,22.8121,20.0645
17,23.2920,20.2543
18,24.3217,20.4803
19,23.9828,20.6647
20,23.8516,20.8240
21,24.3779,20.9932
22,22.7845,21.0747
23,22.2306,21.1249
24,21.8757,21.1562
25,20.7682,21.1407
26,20.9450,21.1332
27,20.7768,21.1200
28,20.2217,21.0879
29,19.5670,21.0354
30,19.5378,20.9855
31,19.0168,20.9220
32,17.7758,20.8237
33,18.6145,20.7567
34,19.3537,20.7155
35,18.1385,20.6418
36,15.0058,20.4853
37,12.1341,20.2596
38,11.9271,20.0403
39,11.5720,19.8232
40,10.7484,19.5963
41,10.4359,19.3729
42,11.2435,19.1793
43,11.2400,18.9947
44,11.1373,18.8161
45,10.3552,18.6281
46,9.9195,18.4388
47,9.4956,18.2485
48,11.3410,18.1046
49,10.6891,17.9533
50,12.2902,17.8400
51,12.2178,17.7298
52,12.8156,17.6353
53,13.3216,17.5539
54,13.5366,17.4795
55,13.8796,17.4140
56,14.4251,17.3606
57,15.0512,17.3201
58,14.8615,17.2777
59,15.8670,17.2538
60,16.9767,17.2492
61,16.8956,17.2434
62,17.5131,17.2478
63,18.1284,17.2617
64,17.8849,17.2715
65,18.5687,17.2914
66,19.5046,17.3250
67,20.0148,17.3651
68,19.2312,17.3926
69,19.5107,17.4232
70,21.2740,17.4783
71,24.4466,17.5764
72,27.8421,17.7190
73,31.5960,17.9091
74,33.4137,18.1186
75,33.8708,18.3286
76,33.6663,18.5304
77,34.1626,18.7335
78,34.6734,18.9378
79,34.1777,19.1307
80,33.5628,19.3111
81,33.7267,19.4891
82,34.5162,19.6724
83,37.1717,19.8832
84,39.1216,20.1122
85,36.0482,20.2997
86,32.4318,20.4408
87,35.8274,20.6176
88,46.4010,20.9106
89,25.3320,20.9603
90,14.2236,20.8854
91,9.9099,20.7648
92,8.3598,20.6300
93,13.1323,20.5494
94,13.1593,20.4708
95,13.7672,20.4002
96,16.8528,20.3632
97,16.8527,20.3271
98,18.0944,20.3043
99,18.2231,20.2833
100,18.5718,20.2661
101,19.4830,20.2584
102,19.7588,20.2535
103,20.8082,20.2589
104,21.6521,20.2723
105,21.6556,20.2854
106,21.6567,20.2984
107,21.7725,20.3122
108,21.8435,20.3263
109,21.9201,20.3410
110,21.9791,20.3558
111,22.0581,20.3712
112,22.7130,20.3921
113,22.8978,20.4143
114,23.1729,20.4385
115,23.5284,20.4653
116,24.3651,20.4990
117,28.3544,20.5661
118,28.5252,20.6335
119,36.6437,20.7681
120,44.1563,20.9630
121,40.1443,21.1215
122,37.8544,21.2587
123,39.1347,21.4040
124,42.6495,21.5753
125,35.5330,21.6870
126,30.8689,21.7599
127,26.7704,21.7993
128,26.5476,21.8364
129,28.6906,21.8895
130,27.3361,21.9314
131,21.7703,21.9302
132,19.1186,21.9089
133,20.7010,21.8998
134,40.7973,22.0409
135,34.2634,22.1314
136,33.5926,22.2157
137,27.4362,22.2538
138,24.9392,22.2732
139,24.6417,22.2903
140,28.3862,22.3338
141,34.8663,22.4227
142,44.7292,22.5798
143,49.9474,22.7712
144,42.3965,22.9075
145,42.5021,23.0426
146,43.3965,23.1820
147,41.6391,23.3076
148,42.2941,23.4358
149,41.9300,23.5600
150,39.6936,23.6675
151,39.1869,23.7703
152,38.3698,23.8664
153,38.7474,23.9636
154,39.8135,24.0665
155,41.0387,24.1760
156,41.5810,24.2876
157,44.2521,24.4148
158,46.1063,24.5521
159,46.7983,24.6920
160,49.3399,24.8460
161,53.0446,25.0212
162,57.0516,25.2189
163,63.1211,25.4514
164,53.0024,25.6194
165,34.2182,25.6715
166,28.7581,25.6901
167,26.9559,25.6977
168,24.8823,25.6928
169,22.9437,25.6766
170,21.0780,25.6495
171,20.2767,25.6181
172,20.0045,25.5855
173,19.8460,25.5523
174,19.5159,25.5176
175,18.8968,25.4798
176,18.8653,25.4422
177,16.9196,25.3940
178,16.8135,25.3458
179,16.9822,25.2991
180,17.7616,25.2572
181,16.8883,25.2110
182,15.3039,25.1566
183,14.2414,25.0969
184,13.9065,25.0361
185,14.7127,24.9803
186,16.0938,24.9325
187,16.7385,24.8887
188,18.0143,24.8521
189,17.4326,24.8129
190,17.3589,24.7736
191,16.0744,24.7281
192,15.6671,24.6809
193,15.8587,24.6352
194,15.9781,24.5906
195,15.8526,24.5458
196,15.6091,24.5002
197,15.7077,24.4555
198,15.6643,24.4111
199,15.7312,24.3675
200,12.0135,24.3057
201,11.7698,24.2434
202,11.5606,24.1806
203,11.4031,24.1176
204,11.2258,24.0544
205,11.5439,23.9934
206,11.6051,23.9333
207,11.6767,23.8741
208,11.7588,23.8158
209,11.7461,23.7581
210,11.7461,23.7009
211,11.7461,23.6442
212,11.7447,23.5881
213,11.7434,23.5325
214,11.7248,23.4773
215,11.7078,23.4226
216,11.7934,23.3687
217,11.9585,23.3161
218,13.5209,23.2712
219,12.7587,23.2232
