Frame,MSE_DefMean,MSE_Ours_BayF,MSE_Ours_KF,MSE_Ideal,MSE_BestHist,Avg_DefMean,Avg_Ours_BayF,Avg_Ours_KF,Avg_Ideal,Avg_BestHist
1,78.7845,78.7845,79.9559,76.2928,91.5687,78.7845,78.7845,79.9559,76.2928,91.5687
2,78.6956,78.6956,79.8498,76.2125,76.2125,78.7400,78.7400,79.9029,76.2527,83.8906
3,77.8049,77.8049,78.9367,75.2144,75.2144,78.4283,78.4283,79.5808,75.9066,80.9986
4,77.8049,77.8049,78.9367,75.2144,75.2144,78.2725,78.2724,79.4198,75.7335,79.5525
5,78.8271,78.8271,81.1662,78.2389,79.3076,78.3834,78.3834,79.7691,76.2346,79.5035
6,80.1039,80.1039,81.9195,79.9132,81.3132,78.6701,78.6701,80.1275,76.8477,79.8051
7,80.8412,80.8412,82.6188,80.5898,82.0606,78.9803,78.9803,80.4834,77.3823,80.1273
8,82.5795,82.5795,84.4687,82.8482,82.8945,79.4302,79.4302,80.9815,78.0655,80.4732
9,84.8021,84.8021,86.7770,84.1852,84.3857,80.0271,80.0271,81.6255,78.7455,80.9080
10,86.9448,86.9448,88.3013,86.4639,86.5692,80.7188,80.7188,82.2931,79.5173,81.4741
11,87.1550,87.1550,88.0059,86.5016,86.5020,81.3039,81.3039,82.8124,80.1523,81.9312
12,62.9429,62.9429,79.8840,55.5150,59.9110,79.7739,79.7739,82.5684,78.0991,80.0961
13,39.4239,39.4239,62.7183,42.0555,52.1843,76.6700,76.6700,81.0415,75.3266,77.9491
14,45.3379,45.3379,49.1098,43.5804,49.4399,74.4320,74.4320,78.7606,73.0590,75.9127
15,44.3471,44.3471,37.4582,43.2416,43.2416,72.4263,72.4263,76.0071,71.0711,73.7346
16,28.1737,28.1736,30.2080,25.6024,31.8064,69.6606,69.6605,73.1447,68.2294,71.1141
17,36.6454,36.6454,30.6305,35.4277,36.9657,67.7185,67.7185,70.6439,66.2998,69.1054
18,37.6572,37.6572,25.0572,37.6170,37.7376,66.0484,66.0484,68.1113,64.7064,67.3627
19,36.7102,36.7102,23.4716,36.5622,37.1351,64.5043,64.5043,65.7618,63.2251,65.7718
20,37.5907,37.5907,25.3174,37.3134,37.3134,63.1586,63.1586,63.7396,61.9295,64.3489
21,37.2133,37.2133,31.6522,37.0685,37.3007,61.9231,61.9231,62.2116,60.7456,63.0609
22,37.6989,37.6989,37.5611,37.6668,37.8755,60.8220,60.8220,61.0911,59.6966,61.9161
23,38.5223,38.5223,38.3910,38.2607,38.6149,59.8525,59.8525,60.1042,58.7646,60.9030
24,39.5435,39.5435,39.2271,39.2254,39.6105,59.0063,59.0063,59.2343,57.9505,60.0158
25,38.8856,38.8853,38.3620,38.8972,39.1217,58.2014,58.2014,58.3994,57.1883,59.1800
26,60.8992,60.8994,38.2050,49.6161,57.6196,58.3052,58.3052,57.6227,56.8971,59.1200
27,62.1492,62.1494,41.9879,57.4846,57.4846,58.4476,58.4476,57.0436,56.9189,59.0595
28,35.1481,35.1481,39.5696,35.1220,35.4161,57.6154,57.6154,56.4196,56.1404,58.2150
