Frame,MSE_KF,Avg_MSE_KF
1,16.7818,16.7818
2,16.7818,16.7818
3,16.6581,16.7406
4,16.0652,16.5717
5,15.8114,16.4197
6,16.0098,16.3514
7,16.0960,16.3149
8,16.0762,16.2850
9,16.8143,16.3439
10,16.5208,16.3615
11,16.4793,16.3722
12,16.3227,16.3681
13,16.3774,16.3688
14,16.2559,16.3608
15,15.7702,16.3214
16,16.3142,16.3209
17,16.4983,16.3314
18,16.6740,16.3504
19,17.6401,16.4183
20,17.4718,16.4710
21,16.1470,16.4555
22,16.2702,16.4471
23,14.9098,16.3803
24,14.4518,16.2999
25,13.7067,16.1962
26,12.3611,16.0487
27,11.3125,15.8733
28,10.5954,15.6848
29,10.5274,15.5069
30,11.1830,15.3628
31,12.0458,15.2558
32,12.0767,15.1565
33,12.0969,15.0637
34,11.8024,14.9678
35,12.0805,14.8853
36,12.0546,14.8067
37,12.6095,14.7473
38,13.2537,14.7080
39,14.1506,14.6937
40,14.1487,14.6801
41,13.8653,14.6602
42,13.1364,14.6239
43,13.1979,14.5908
44,12.7190,14.5482
45,12.6204,14.5054
46,12.5134,14.4621
47,12.3919,14.4180
48,12.5378,14.3789
49,11.6204,14.3226
50,11.1070,14.2583
51,10.9175,14.1928
52,10.7807,14.1271
53,13.0491,14.1068
54,13.1365,14.0888
55,13.3379,14.0752
56,13.4266,14.0636
57,15.2834,14.0850
58,16.3616,14.1242
59,17.7497,14.1857
60,18.5531,14.2585
61,23.6411,14.4123
62,27.6797,14.6263
63,28.6856,14.8495
64,28.6080,15.0644
65,29.3524,15.2842
66,28.8563,15.4899
67,28.7102,15.6872
68,28.8961,15.8815
69,29.5690,16.0798
70,29.1862,16.2671
71,30.9727,16.4742
72,32.4629,16.6962
73,35.0349,16.9475
74,37.5867,17.2264
75,39.6809,17.5258
76,42.4952,17.8543
77,44.4364,18.1995
78,47.3492,18.5732
79,48.4440,18.9514
80,49.6498,19.3351
81,44.7147,19.6484
82,41.7724,19.9182
83,40.1561,20.1620
84,19.9420,20.1594
85,14.1792,20.0891
86,13.4251,20.0116
87,10.4569,19.9018
88,10.3279,19.7930
89,11.1030,19.6953
90,15.9731,19.6540
91,17.3706,19.6289
92,21.0377,19.6442
93,21.6981,19.6663
94,22.4819,19.6962
95,22.7189,19.7280
96,22.4575,19.7565
97,21.4821,19.7743
98,21.4934,19.7918
99,21.7081,19.8112
100,22.4803,19.8379
101,22.3688,19.8629
102,22.8788,19.8925
103,22.9209,19.9219
104,22.8993,19.9505
105,21.8721,19.9688
106,21.9436,19.9874
107,24.8360,20.0328
108,25.7677,20.0859
109,28.4984,20.1630
110,28.7650,20.2412
111,31.0747,20.3388
112,32.7522,20.4497
113,33.3890,20.5642
114,36.0690,20.7002
115,31.4293,20.7935
116,34.6600,20.9130
117,38.7348,21.0653
118,36.1099,21.1928
119,34.3317,21.3032
120,32.3415,21.3952
121,30.7756,21.4728
122,30.0095,21.5427
123,31.5333,21.6240
124,31.5646,21.7041
125,31.7667,21.7846
126,31.5018,21.8617
127,29.6592,21.9231
128,29.9825,21.9861
129,30.6931,22.0536
130,29.4167,22.1102
131,29.6140,22.1675
132,29.4825,22.2229
133,29.5094,22.2777
134,29.4650,22.3314
135,29.4679,22.3842
136,29.5534,22.4369
137,29.8247,22.4909
138,29.9165,22.5447
139,30.1180,22.5992
140,28.4925,22.6412
141,26.2393,22.6668
142,25.0937,22.6839
143,22.9587,22.6858
144,25.5694,22.7058
145,26.4591,22.7317
146,22.5514,22.7305
147,21.4775,22.7219
148,18.5646,22.6938
149,16.8298,22.6545
150,16.2051,22.6115
151,15.9498,22.5674
152,16.0414,22.5244
153,16.0393,22.4821
154,15.5519,22.4371
155,15.5835,22.3928
156,15.8660,22.3510
157,16.3822,22.3130
158,16.6434,22.2771
159,18.1855,22.2514
160,17.4861,22.2216
161,15.1510,22.1777
162,13.8387,22.1262
163,7.2773,22.0351
164,8.3651,21.9517
165,13.5686,21.9009
166,15.7628,21.8640
167,12.9111,21.8103
168,13.2601,21.7594
169,13.2883,21.7093
170,13.6177,21.6617
171,13.9382,21.6166
172,14.1781,21.5733
173,14.0527,21.5298
174,14.2779,21.4882
175,14.2486,21.4468
176,14.6273,21.4080
177,14.9452,21.3715
178,15.1108,21.3364
179,15.1345,21.3017
180,16.3866,21.2744
181,18.1441,21.2571
182,20.3691,21.2522
