Frame,MSE_KF,Avg_MSE_KF
1,22.3275,22.3275
2,20.7081,21.5178
3,22.8257,21.9538
4,23.9507,22.4530
5,24.2528,22.8130
6,24.2528,23.0530
7,24.4369,23.2507
8,24.0806,23.3544
9,24.1087,23.4382
10,23.6944,23.4638
11,23.5205,23.4690
12,23.3609,23.4600
13,22.4750,23.3842
14,22.8665,23.3472
15,22.5017,23.2909
16,22.8496,23.2633
17,22.5945,23.2240
18,23.3897,23.2332
19,22.8633,23.2137
20,22.7927,23.1926
21,22.8363,23.1757
22,22.5224,23.1460
23,23.0652,23.1425
24,22.3756,23.1105
25,21.4550,23.0443
26,20.7118,22.9546
27,19.2620,22.8178
28,18.8392,22.6757
29,19.9407,22.5814
30,20.9519,22.5271
31,22.6379,22.5307
32,23.1772,22.5509
33,23.5008,22.5797
34,24.3730,22.6324
35,25.7355,22.7211
36,24.7781,22.7782
37,23.8516,22.8072
38,23.2948,22.8200
39,21.0403,22.7744
40,20.6496,22.7213
41,20.4639,22.6662
42,24.7429,22.7157
43,25.0196,22.7693
44,23.9021,22.7950
45,24.2175,22.8266
46,23.6976,22.8455
47,23.9401,22.8688
48,22.8940,22.8694
49,22.5762,22.8634
50,21.7877,22.8419
51,20.7483,22.8008
52,20.7304,22.7610
53,21.0033,22.7278
54,19.9585,22.6766
55,18.7599,22.6053
56,17.9494,22.5222
57,16.1383,22.4102
58,15.4217,22.2897
59,14.8228,22.1632
60,14.8440,22.0412
61,14.8158,21.9227
62,14.4608,21.8024
63,14.5553,21.6873
64,14.7516,21.5790
65,15.0792,21.4790
66,15.6953,21.3913
67,18.4034,21.3467
68,20.1024,21.3284
69,20.6338,21.3184
70,21.9487,21.3274
71,22.1782,21.3394
72,21.9422,21.3477
73,25.1309,21.3996
74,26.2768,21.4655
75,26.6373,21.5344
76,22.5264,21.5475
77,21.1406,21.5422
78,20.7563,21.5321
79,19.1282,21.5017
80,20.2818,21.4864
81,22.6834,21.5012
82,25.1481,21.5457
83,27.1158,21.6128
84,29.0048,21.7008
85,28.6489,21.7825
86,29.9522,21.8775
87,30.6408,21.9783
88,31.6524,22.0882
89,32.6515,22.2069
90,35.0377,22.3495
91,29.7673,22.4310
92,27.0123,22.4808
93,26.3155,22.5220
94,25.4062,22.5527
95,33.0529,22.6632
96,36.6262,22.8087
97,26.5210,22.8469
98,27.6754,22.8962
99,28.7924,22.9558
100,30.4539,23.0307
101,27.6280,23.0763
102,26.7073,23.1119
103,26.5127,23.1449
104,26.8837,23.1808
105,27.5652,23.2226
106,27.8544,23.2663
107,28.4532,23.3147
108,29.9666,23.3763
109,29.1968,23.4297
110,29.7475,23.4872
111,29.7149,23.5433
112,29.7850,23.5990
113,30.3259,23.6585
114,30.9136,23.7222
115,31.5777,23.7905
116,32.0442,23.8616
117,31.6476,23.9282
118,32.1070,23.9975
119,32.1059,24.0656
120,32.7390,24.1379
121,32.8008,24.2095
122,33.7429,24.2877
123,33.8553,24.3654
124,34.4177,24.4465
125,34.7756,24.5291
126,34.7414,24.6102
127,34.8453,24.6908
128,34.9232,24.7707
129,35.2604,24.8520
130,35.3758,24.9330
131,36.8812,25.0242
132,36.3635,25.1101
133,34.3854,25.1798
134,29.6875,25.2135
135,26.3189,25.2217
136,24.7017,25.2178
137,24.4379,25.2121
138,26.5330,25.2217
139,29.3680,25.2515
140,29.2545,25.2801
141,31.0618,25.3211
142,32.5341,25.3719
143,33.9989,25.4323
144,36.1822,25.5069
145,36.6615,25.5839
146,36.4689,25.6584
147,36.5793,25.7327
148,34.7398,25.7936
149,33.2321,25.8435
150,32.9192,25.8907
151,33.2790,25.9396
152,34.9551,25.9989
153,34.1706,26.0523
154,34.3795,26.1064
155,31.9685,26.1442
156,30.8300,26.1742
157,28.8814,26.1915
158,23.6490,26.1754
159,20.3360,26.1387
160,16.5873,26.0790
161,17.4563,26.0254
162,15.8154,25.9624
163,16.9035,25.9068
164,17.0166,25.8526
165,17.1636,25.7999
166,17.7436,25.7514
167,18.7198,25.7093
168,20.7837,25.6800
169,21.8339,25.6572
170,24.0862,25.6480
171,27.4752,25.6587
172,28.3150,25.6741
173,28.7220,25.6917
174,28.8829,25.7101
175,29.2734,25.7304
176,29.0160,25.7491
177,28.9420,25.7671
178,28.5848,25.7830
179,28.6789,25.7991
180,29.1935,25.8180
181,29.3205,25.8374
182,31.0072,25.8658
183,30.9407,25.8935
184,30.0632,25.9162
185,29.4049,25.9350
186,29.8562,25.9561
187,30.6396,25.9811
188,30.5096,26.0052
189,30.0119,26.0264
190,29.7516,26.0460
191,29.7004,26.0652
192,29.6401,26.0838
193,28.5582,26.0966
194,27.9713,26.1063
195,25.0725,26.1010
196,25.2661,26.0967
197,23.5659,26.0839
198,22.0026,26.0632
199,21.3335,26.0395
200,22.4813,26.0217
201,22.2649,26.0030
202,22.2002,25.9842
203,22.0472,25.9648
204,19.6629,25.9339
205,16.3715,25.8872
206,19.4051,25.8558
207,17.7110,25.8164
208,18.2211,25.7799
209,18.1311,25.7433
210,19.1259,25.7118
211,19.7239,25.6834
212,19.0337,25.6521
213,19.2037,25.6218
214,21.4956,25.6025
215,20.0220,25.5765
216,22.0760,25.5603
217,19.2994,25.5315
218,24.7916,25.5281
219,26.8608,25.5342
220,27.5812,25.5435
221,27.9672,25.5544
222,28.5404,25.5679
223,28.2224,25.5798
224,28.7385,25.5939
225,27.8861,25.6041
226,28.7155,25.6179
227,29.7621,25.6361
228,30.5264,25.6576
229,25.2623,25.6558
230,21.2246,25.6366
231,20.6994,25.6152
232,19.4218,25.5885
233,19.6623,25.5631
234,21.5688,25.5460
235,21.7614,25.5299
236,21.5944,25.5132
237,21.8426,25.4977
238,22.4127,25.4848
239,22.4508,25.4721
240,22.7255,25.4606
241,23.2626,25.4515
242,23.2934,25.4426
243,25.3059,25.4420
244,19.2769,25.4168
245,24.6664,25.4137
246,32.3253,25.4418
247,44.1003,25.5173
248,43.4726,25.5897
249,43.6230,25.6622
250,29.6273,25.6780
251,22.0735,25.6637
252,9.8526,25.6009
253,9.2396,25.5362
254,24.6052,25.5326
255,29.1532,25.5468
256,23.6273,25.5393
