Frame,MSE_DefMean,MSE_Ours_BayF,MSE_Ours_KF,MSE_Ideal,MSE_BestHist,Avg_DefMean,Avg_Ours_BayF,Avg_Ours_KF,Avg_Ideal,Avg_BestHist
1,29.6673,29.6673,29.8495,29.3403,32.6613,29.6673,29.6673,29.8495,29.3403,32.6613
2,29.2907,29.1781,29.4818,28.9233,28.9233,29.4790,29.4227,29.6657,29.1318,30.7923
3,29.2907,29.1781,29.4182,28.9233,28.9233,29.4162,29.3411,29.5832,29.0623,30.1693
4,29.8618,29.7492,30.0188,29.5670,29.5670,29.5276,29.4432,29.6921,29.1885,30.0187
5,29.8244,29.7278,29.9800,29.7108,29.7108,29.5870,29.5001,29.7497,29.2929,29.9571
6,30.1283,30.0516,30.3036,30.3351,30.3351,29.6772,29.5920,29.8420,29.4666,30.0201
7,30.7216,30.4819,30.7372,30.7589,30.9277,29.8264,29.7191,29.9699,29.6512,30.1498
8,31.5776,31.5125,31.6881,31.2000,32.2874,30.0453,29.9433,30.1847,29.8448,30.4170
9,32.6711,32.7989,32.5234,29.2897,33.0850,30.3370,30.2606,30.4445,29.7832,30.7134
10,32.8263,32.9370,32.9335,31.2292,33.1642,30.5860,30.5282,30.6934,29.9278,30.9585
11,32.7443,32.7233,33.2103,28.3029,32.9183,30.7822,30.7278,30.9222,29.7800,31.1367
12,33.3128,33.0304,33.8564,28.9453,33.0476,30.9931,30.9197,31.1667,29.7105,31.2959
13,33.0212,32.5166,34.6570,27.3652,27.3652,31.1491,31.0425,31.4352,29.5301,30.9936
14,29.7714,29.3346,32.9643,26.1699,28.4490,31.0507,30.9205,31.5444,29.2901,30.8118
15,33.1692,32.3986,33.0133,28.7387,29.1357,31.1919,31.0191,31.6424,29.2533,30.7001
16,34.0939,33.9853,32.9974,28.5738,28.5738,31.3733,31.2045,31.7271,29.2108,30.5672
17,24.8658,25.5391,26.9966,24.4509,26.5458,30.9905,30.8712,31.4488,28.9308,30.3306
18,24.9455,25.4700,23.9864,24.7122,26.3280,30.6546,30.5711,31.0342,28.6965,30.1082
19,25.0814,25.5091,22.4077,25.0534,25.9654,30.3613,30.3047,30.5802,28.5047,29.8902
20,15.7380,16.2407,20.0383,15.3175,15.3175,29.6302,29.6015,30.0531,27.8454,29.1616
21,20.5018,19.2812,20.9125,16.8673,16.9009,29.1955,29.1101,29.6178,27.3226,28.5777
22,21.2158,22.6387,21.2461,20.8285,20.8285,28.8328,28.8159,29.2373,27.0274,28.2255
23,38.9244,37.9731,19.5484,33.4767,34.1547,29.2715,29.2141,28.8160,27.3078,28.4833
24,37.8892,37.9538,20.9181,33.4380,33.4732,29.6306,29.5782,28.4870,27.5632,28.6912
25,35.6575,35.8529,26.3941,32.6975,32.8958,29.8717,29.8292,28.4032,27.7686,28.8594
26,35.8310,35.7369,28.9678,33.4263,33.4263,30.1009,30.0564,28.4250,27.9862,29.0350
27,28.2436,28.1972,31.0499,28.4380,28.4539,30.0321,29.9876,28.5222,28.0029,29.0135
28,28.2566,28.2506,29.6227,28.3171,28.9366,29.9687,29.9255,28.5615,28.0142,29.0107
29,27.7093,27.6913,28.0147,27.5016,28.4370,29.8908,29.8485,28.5426,27.9965,28.9910
30,24.9818,24.9862,26.8118,25.3565,25.8821,29.7271,29.6864,28.4849,27.9085,28.8873
31,24.4536,24.5296,25.1086,23.8480,24.9927,29.5570,29.5201,28.3760,27.7775,28.7617
32,23.1564,22.7906,24.0887,23.0039,23.0039,29.3570,29.3098,28.2420,27.6283,28.5818
33,25.7073,26.2325,23.5293,26.5648,26.5648,29.2464,29.2165,28.0992,27.5961,28.5206
34,21.8715,22.1798,22.2778,23.6760,25.8509,29.0295,29.0096,27.9280,27.4808,28.4421
35,24.7252,24.3913,22.3051,24.4009,26.3483,28.9065,28.8776,27.7674,27.3928,28.3823
36,24.5252,24.8577,22.0941,23.8691,26.7259,28.7848,28.7659,27.6098,27.2949,28.3363
37,28.2824,28.7605,22.8338,28.0534,28.0534,28.7712,28.7658,27.4807,27.3154,28.3286
38,29.9773,30.4882,23.7196,29.9239,31.4188,28.8030,28.8111,27.3817,27.3841,28.4100
39,29.8105,30.1807,26.8155,30.1571,31.6254,28.8288,28.8462,27.3672,27.4552,28.4924
40,31.2043,31.4553,29.2931,30.5512,30.5512,28.8882,28.9115,27.4153,27.5326,28.5439
41,30.9866,30.8087,30.7090,29.6355,29.6355,28.9394,28.9577,27.4957,27.5839,28.5705
42,27.1719,27.6513,29.2914,27.1271,27.8760,28.8973,28.9266,27.5384,27.5730,28.5540
43,26.2737,26.6951,28.1588,25.8812,28.3918,28.8363,28.8747,27.5529,27.5336,28.5502
44,25.2882,25.3257,27.1644,24.9328,28.0103,28.7556,28.7941,27.5440,27.4745,28.5379
