Frame,MSE_KF,Avg_MSE_KF
1,20.0203,20.0203
2,19.8387,19.9295
3,19.2759,19.7116
4,18.5008,19.4089
5,18.1035,19.1478
6,16.8092,18.7581
7,17.0953,18.5205
8,16.5363,18.2725
9,15.9958,18.0195
10,15.0275,17.7203
11,14.4727,17.4251
12,14.5848,17.1884
13,15.4470,17.0544
14,16.5731,17.0201
15,16.8951,17.0117
16,16.8754,17.0032
17,16.7634,16.9891
18,16.8629,16.9821
19,16.8913,16.9773
20,17.0437,16.9806
21,17.4355,17.0023
22,17.9628,17.0460
23,16.4902,17.0218
24,15.9604,16.9776
25,15.0262,16.8995
26,12.2112,16.7192
27,12.2851,16.5550
28,12.5312,16.4113
29,13.7310,16.3188
30,13.4849,16.2244
31,12.7250,16.1115
32,11.6630,15.9725
33,11.6293,15.8409
34,11.6866,15.7187
35,12.9638,15.6400
36,14.5924,15.6109
37,15.9436,15.6199
38,16.1278,15.6332
39,15.8997,15.6401
40,14.9933,15.6239
41,15.0406,15.6097
42,15.3092,15.6025
43,15.7168,15.6052
44,16.5744,15.6272
45,17.2537,15.6633
46,17.8414,15.7107
47,17.8267,15.7557
48,17.3299,15.7885
49,16.9208,15.8116
50,16.6452,15.8283
51,16.5737,15.8429
52,16.4434,15.8544
53,16.4006,15.8647
54,18.0273,15.9048
55,21.3425,16.0037
56,22.7408,16.1240
57,25.4150,16.2870
58,28.1025,16.4907
59,30.4633,16.7275
60,33.4927,17.0069
61,34.1471,17.2879
62,33.1681,17.5440
63,33.5579,17.7982
64,34.1903,18.0544
65,31.7994,18.2658
66,29.3067,18.4331
67,28.7263,18.5867
68,25.1854,18.6838
69,24.1985,18.7637
70,21.5551,18.8036
71,16.7909,18.7752
72,12.2600,18.6847
73,8.2887,18.5423
74,6.0770,18.3739
75,7.7247,18.2319
76,8.9381,18.1096
77,11.1849,18.0197
78,12.8240,17.9531
79,16.1122,17.9298
80,15.2890,17.8967
81,16.4250,17.8786
82,16.6437,17.8635
83,15.9690,17.8407
84,17.5632,17.8374
85,17.4152,17.8324
86,19.1009,17.8472
87,18.4884,17.8545
88,18.2247,17.8588
89,18.6062,17.8671
90,18.8819,17.8784
91,18.9766,17.8905
92,18.7982,17.9004
93,18.8101,17.9101
94,18.8767,17.9204
95,18.4973,17.9265
96,18.9945,17.9376
97,19.9544,17.9584
98,20.6277,17.9857
99,22.6235,18.0325
100,28.4437,18.1366
101,29.5339,18.2495
102,34.6759,18.4105
103,36.3286,18.5845
104,38.1270,18.7724
105,35.2205,18.9290
106,33.1795,19.0635
107,32.0043,19.1844
108,32.6888,19.3094
109,32.9545,19.4346
110,31.2278,19.5418
111,31.2043,19.6469
112,31.3286,19.7512
113,31.3286,19.8537
114,32.1856,19.9618
115,32.2048,20.0683
116,33.7671,20.1864
117,33.7685,20.3025
118,34.1595,20.4199
119,34.1640,20.5354
120,34.8913,20.6550
121,34.9353,20.7731
122,35.0165,20.8898
123,35.4542,21.0082
124,35.4744,21.1249
125,35.5691,21.2404
126,35.5249,21.3538
127,35.4593,21.4649
128,35.8152,21.5770
129,35.8892,21.6879
130,35.7286,21.7959
131,33.0392,21.8818
132,33.2251,21.9677
133,34.2990,22.0604
134,34.1737,22.1508
135,33.0962,22.2319
136,30.2155,22.2906
137,28.1963,22.3337
138,26.5897,22.3645
139,27.8049,22.4037
140,30.2670,22.4598
141,27.5505,22.4959
142,30.3066,22.5509
143,31.0136,22.6101
144,32.6843,22.6801
145,31.4112,22.7403
146,31.3105,22.7990
147,33.6907,22.8731
148,36.1934,22.9631
149,34.2547,23.0389
150,32.8452,23.1043
151,31.9561,23.1629
152,31.2235,23.2159
153,28.7361,23.2520
154,25.5694,23.2670
155,24.8376,23.2772
156,25.7710,23.2932
157,27.8670,23.3223
158,27.9322,23.3515
159,28.3752,23.3831
160,28.5176,23.4152
161,28.9769,23.4497
162,28.9739,23.4838
163,28.9097,23.5171
164,26.7328,23.5367
165,26.5861,23.5552
166,24.8373,23.5629
167,23.7900,23.5643
168,24.3113,23.5687
169,28.0237,23.5951
170,32.7987,23.6492
171,33.0455,23.7042
172,32.5239,23.7554
173,33.6522,23.8126
174,36.2841,23.8843
175,37.8420,23.9641
176,37.6212,24.0417
177,35.2765,24.1051
178,33.7526,24.1593
179,31.9181,24.2027
180,30.2865,24.2365
181,29.7580,24.2670
182,31.7592,24.3082
183,33.7483,24.3597
184,36.6849,24.4267
185,36.4406,24.4917
186,32.6453,24.5355
187,31.0839,24.5705
