Frame,MSE_KF,Avg_MSE_KF
1,15.8798,15.8798
2,15.6272,15.7535
3,16.5715,16.0262
4,16.8692,16.2369
5,16.8692,16.3634
6,16.9352,16.4587
7,17.3395,16.5845
8,17.0973,16.6486
9,16.2347,16.6026
10,15.7110,16.5135
11,15.3623,16.4088
12,15.3360,16.3194
13,15.3771,16.2469
14,15.2308,16.1743
15,13.5763,16.0011
16,13.9905,15.8755
17,14.3725,15.7871
18,13.8155,15.6775
19,13.5361,15.5648
20,13.0431,15.4387
21,11.6315,15.2574
22,10.4615,15.0394
23,10.1272,14.8259
24,10.4189,14.6422
25,11.7269,14.5256
26,11.6942,14.4167
27,11.8872,14.3230
28,12.1491,14.2454
29,12.4614,14.1839
30,12.8664,14.1400
31,11.6302,14.0590
32,12.3670,14.0061
33,12.5680,13.9626
34,13.6304,13.9528
35,13.8833,13.9508
36,13.0115,13.9247
37,12.9657,13.8988
38,12.7222,13.8678
39,12.6660,13.8370
40,14.0971,13.8435
41,13.4954,13.8350
42,14.2256,13.8443
43,15.1471,13.8746
44,16.4400,13.9329
45,22.1465,14.1154
46,29.1185,14.4416
47,35.6641,14.8931
48,39.9405,15.4150
49,40.9139,15.9353
50,37.3879,16.3644
51,29.2924,16.6179
52,26.3400,16.8049
53,24.3292,16.9468
54,22.7234,17.0538
55,21.3305,17.1316
56,22.4449,17.2264
57,23.2347,17.3318
58,24.9270,17.4628
59,23.9444,17.5727
60,22.0954,17.6480
61,21.7449,17.7152
62,20.8486,17.7657
63,17.1340,17.7557
64,16.8522,17.7416
65,17.9046,17.7441
66,20.3545,17.7836
67,21.9338,17.8456
68,22.1429,17.9088
69,23.2463,17.9861
70,22.9751,18.0574
71,24.6006,18.1496
72,26.9197,18.2714
73,29.9979,18.4320
74,30.4998,18.5951
75,31.3068,18.7646
76,28.7985,18.8966
77,27.9791,19.0146
78,28.5380,19.1367
79,27.5767,19.2435
80,28.8605,19.3637
81,29.9029,19.4938
82,32.7426,19.6554
83,30.7989,19.7896
84,29.8016,19.9088
85,27.3782,19.9967
