Frame,MSE_DefMean,MSE_Ours_BayF,MSE_Ours_KF,MSE_Ideal,MSE_BestHist,Avg_DefMean,Avg_Ours_BayF,Avg_Ours_KF,Avg_Ideal,Avg_BestHist
1,16.9715,16.9715,17.3009,16.1757,21.3203,16.9715,16.9715,17.3009,16.1757,21.3203
2,17.0500,15.2969,16.7291,16.8902,17.8682,17.0108,16.1342,17.0150,16.5330,19.5942
3,16.8854,16.3149,16.2097,18.2495,18.7359,16.9690,16.1944,16.7466,17.1052,19.3081
4,16.6905,16.9369,16.4930,18.6502,19.6387,16.8994,16.3800,16.6832,17.4914,19.3908
5,16.5399,16.9352,16.9277,18.3049,19.6744,16.8275,16.4911,16.7321,17.6541,19.4475
6,16.9009,17.5162,18.3491,18.5025,20.0957,16.8397,16.6619,17.0016,17.7955,19.5555
7,16.9009,17.5162,18.3491,18.5025,20.0957,16.8484,16.7840,17.1941,17.8965,19.6327
8,18.1332,18.8546,18.9714,20.5890,22.0730,17.0090,17.0428,17.4162,18.2331,19.9377
9,18.6453,19.2479,18.7199,20.4228,21.8607,17.1908,17.2878,17.5611,18.4764,20.1514
10,18.6062,18.9408,18.5209,19.6972,20.1552,17.3324,17.4531,17.6571,18.5985,20.1518
11,16.4527,17.9601,18.5266,19.0675,20.0925,17.2524,17.4992,17.7361,18.6411,20.1464
12,16.4344,17.6837,18.4479,19.5737,20.1978,17.1842,17.5146,17.7954,18.7188,20.1507
13,16.9405,18.2132,18.9182,20.1258,21.0202,17.1655,17.5683,17.8818,18.8270,20.2176
14,16.5103,18.2026,19.1234,19.9825,20.5430,17.1187,17.6136,17.9705,18.9096,20.2408
15,15.6125,17.1399,18.8224,19.0857,20.8677,17.0183,17.5820,18.0273,18.9213,20.2826
16,13.6551,15.2519,18.3032,16.6207,21.0548,16.8081,17.4364,18.0445,18.7775,20.3309
17,13.7654,15.8551,18.0966,17.2152,20.6743,16.6291,17.3434,18.0476,18.6856,20.3511
18,14.7609,16.1087,17.6158,18.5484,20.7970,16.5253,17.2748,18.0236,18.6780,20.3758
19,13.9556,15.2549,17.0954,18.3525,20.3176,16.3901,17.1685,17.9748,18.6609,20.3728
20,13.9510,14.5069,16.4134,19.0115,20.4004,16.2681,17.0354,17.8967,18.6784,20.3742
21,14.0878,15.1118,15.6214,17.7853,22.1572,16.1643,16.9438,17.7883,18.6359,20.4591
22,13.8519,13.9954,14.7745,16.6353,22.0373,16.0592,16.8098,17.6513,18.5449,20.5308
23,13.5036,13.5496,13.4339,17.7572,22.5212,15.9481,16.6680,17.4680,18.5107,20.6173
24,13.7280,13.3095,12.8373,16.2075,19.4797,15.8556,16.5281,17.2750,18.4147,20.5699
25,13.2898,13.2811,12.7371,17.0403,20.9698,15.7529,16.3982,17.0935,18.3597,20.5859
26,14.6154,14.1781,13.0417,17.4666,24.1214,15.7092,16.3128,16.9377,18.3254,20.7219
27,17.1850,15.6616,13.5317,18.0840,18.6451,15.7638,16.2887,16.8115,18.3165,20.6450
28,17.1850,15.6616,13.8177,18.0840,18.6451,15.8146,16.2663,16.7046,18.3082,20.5736
29,16.3846,14.8740,14.7315,18.5509,18.5708,15.8343,16.2183,16.6366,18.3165,20.5045
30,17.1128,18.1998,14.5047,19.3612,19.3612,15.8769,16.2843,16.5655,18.3513,20.4664
31,17.0178,18.7916,14.5328,19.8103,20.2517,15.9137,16.3652,16.4999,18.3984,20.4595
32,20.1180,20.7856,15.0158,22.5699,22.7491,16.0451,16.5034,16.4536,18.5288,20.5310
33,20.6490,20.7840,17.2015,22.5941,22.6693,16.1846,16.6331,16.4762,18.6520,20.5958
34,21.0369,21.0961,19.7523,22.9629,23.2511,16.3273,16.7643,16.5726,18.7788,20.6739
35,20.5351,20.1554,20.6369,21.0523,21.7338,16.4475,16.8612,16.6887,18.8437,20.7042
36,22.2171,20.2984,20.5919,22.5000,23.5963,16.6078,16.9567,16.7971,18.9453,20.7845
37,21.5138,20.6411,20.1019,23.1282,23.5086,16.7404,17.0563,16.8864,19.0583,20.8582
38,19.1909,19.3721,19.5610,21.7929,23.5204,16.8049,17.1172,16.9568,19.1303,20.9282
39,18.9936,18.4499,19.0115,21.5926,23.1783,16.8610,17.1514,17.0095,19.1934,20.9859
40,19.6153,18.5960,19.1656,20.5587,23.2319,16.9298,17.1875,17.0634,19.2276,21.0421
41,19.6335,18.2566,18.9517,21.6118,22.6611,16.9958,17.2136,17.1095,19.2857,21.0815
42,18.4995,17.6123,18.5608,21.0904,21.8849,17.0316,17.2231,17.1440,19.3287,21.1007
43,20.0310,18.7410,18.5461,21.6164,23.6845,17.1013,17.2584,17.1766,19.3819,21.1608
44,19.2159,18.4122,18.4575,20.4675,23.3113,17.1494,17.2846,17.2057,19.4066,21.2096
45,18.5883,17.1174,18.1636,21.0528,21.4875,17.1814,17.2809,17.2270,19.4431,21.2158
46,19.5903,17.4341,18.0377,20.8065,21.4250,17.2337,17.2842,17.2446,19.4728,21.2204
47,19.5903,17.4341,17.8392,20.8065,21.4250,17.2839,17.2874,17.2573,19.5012,21.2247
48,18.0437,16.6420,17.2105,20.3043,21.2896,17.2997,17.2740,17.2563,19.5179,21.2261
49,18.2245,16.7397,17.0735,19.6850,21.1817,17.3186,17.2631,17.2526,19.5213,21.2252
50,18.0934,16.5573,16.8979,20.2076,20.9435,17.3341,17.2489,17.2455,19.5350,21.2195
51,18.1029,16.4639,16.8194,19.8785,20.8824,17.3492,17.2336,17.2371,19.5418,21.2129
52,18.1556,16.6689,17.1194,20.2281,21.2925,17.3647,17.2227,17.2349,19.5550,21.2144
53,18.6543,16.5797,17.1123,19.6252,21.0223,17.3890,17.2106,17.2326,19.5563,21.2108
54,19.2433,17.1149,17.3543,20.0091,22.0651,17.4233,17.2088,17.2348,19.5647,21.2266
55,18.8758,16.2226,16.9295,18.8523,21.7334,17.4497,17.1909,17.2293,19.5517,21.2359
56,17.1891,15.4343,15.5561,18.0386,18.0386,17.4451,17.1595,17.1994,19.5247,21.1788
57,19.2807,15.9322,14.3797,19.0172,19.5924,17.4773,17.1380,17.1499,19.5158,21.1509
58,18.1818,15.6349,14.6041,17.9235,17.9235,17.4894,17.1120,17.1060,19.4883,21.0953
59,17.4740,17.2386,15.4539,19.9433,20.0586,17.4892,17.1142,17.0780,19.4960,21.0777
60,15.1747,16.0986,16.6595,19.0290,19.1890,17.4506,17.0973,17.0710,19.4883,21.0462
61,15.9710,16.3425,17.1734,18.6751,18.6751,17.4263,17.0849,17.0727,19.4749,21.0074
62,15.8306,15.7793,17.1595,18.0922,18.0922,17.4006,17.0638,17.0741,19.4526,20.9603
63,14.7696,15.8697,17.4833,18.1219,18.1992,17.3588,17.0449,17.0806,19.4315,20.9165
64,15.1211,14.1495,16.3554,15.8954,15.8954,17.3239,16.9996,17.0693,19.3763,20.8381
65,10.8277,13.7028,16.0479,15.9123,16.6674,17.2239,16.9489,17.0536,19.3230,20.7739
66,13.1566,13.8868,15.5842,15.9216,16.5489,17.1623,16.9025,17.0313,19.2714,20.7099
67,14.9016,13.8435,15.2518,15.3694,15.7628,17.1286,16.8569,17.0048,19.2132,20.6360
68,15.5711,14.6895,14.6540,15.6534,16.1481,17.1057,16.8250,16.9702,19.1608,20.5701
69,15.3410,14.7070,14.1231,14.9358,15.4148,17.0801,16.7943,16.9289,19.0996,20.4953
70,15.2864,15.1996,14.6084,16.1853,17.3966,17.0545,16.7715,16.8958,19.0580,20.4511
71,15.6354,14.4741,14.4083,14.7938,16.8787,17.0345,16.7392,16.8607,18.9979,20.4008
72,15.5672,14.9319,15.2819,16.1781,17.4832,17.0141,16.7141,16.8388,18.9588,20.3602
73,16.8468,15.7269,14.3876,16.8138,17.1543,17.0118,16.7005,16.8052,18.9294,20.3163
74,15.7115,14.8239,14.2255,15.6679,16.1053,16.9942,16.6752,16.7704,18.8853,20.2594
75,16.7669,16.2998,14.2800,18.0270,18.8404,16.9912,16.6702,16.7372,18.8738,20.2405
76,16.9143,15.8877,15.3619,17.2132,17.8524,16.9902,16.6599,16.7191,18.8520,20.2091
77,20.1110,16.7187,16.8720,17.5430,19.4714,17.0307,16.6606,16.7211,18.8350,20.1995
78,20.9561,15.1368,16.2521,16.9160,18.0090,17.0811,16.6411,16.7150,18.8104,20.1714
79,21.4068,16.3488,17.1360,17.0414,19.8627,17.1358,16.6374,16.7204,18.7880,20.1675
80,26.5066,15.3018,16.7356,16.9418,18.4208,17.2529,16.6207,16.7206,18.7649,20.1457
81,23.1120,14.6278,14.6644,15.7110,16.6929,17.3253,16.5961,16.6952,18.7272,20.1030
82,20.2191,13.1063,13.6374,13.7123,15.0385,17.3606,16.5535,16.6579,18.6661,20.0413
83,22.9136,13.1435,13.1708,13.5134,15.9874,17.4275,16.5125,16.6159,18.6040,19.9924
84,18.3834,10.7648,13.3631,11.7672,13.9998,17.4388,16.4440,16.5771,18.5226,19.9211
85,23.3480,12.2281,13.4745,12.6433,15.6865,17.5084,16.3944,16.5406,18.4534,19.8713
86,25.8683,11.8778,13.8449,11.7662,13.8662,17.6056,16.3419,16.5093,18.3757,19.8014
