Frame,MSE_KF,Avg_MSE_KF
1,23.4364,23.4364
2,23.7272,23.5818
3,23.5524,23.5720
4,22.7971,23.3783
5,22.8261,23.2678
6,23.0138,23.2255
7,21.8193,23.0246
8,20.3669,22.6924
9,20.3180,22.4286
10,19.9804,22.1838
11,19.9992,21.9852
12,19.5512,21.7823
13,19.8751,21.6356
14,19.4638,21.4805
15,19.7559,21.3655
16,19.2220,21.2316
17,18.8060,21.0889
18,18.7872,20.9610
19,18.0588,20.8083
20,18.3594,20.6858
21,18.2104,20.5679
22,18.5836,20.4777
23,18.4420,20.3892
24,18.2731,20.3011
25,20.9201,20.3258
26,22.9778,20.4278
27,22.9708,20.5220
28,21.7762,20.5668
29,18.6547,20.5009
30,17.4583,20.3994
31,16.8505,20.2850
32,18.8466,20.2400
33,20.9268,20.2608
34,20.7704,20.2758
35,20.8112,20.2911
36,20.2575,20.2902
37,19.4357,20.2671
38,17.9384,20.2058
39,15.8789,20.0949
40,15.3698,19.9767
41,15.6787,19.8719
42,15.2706,19.7623
43,15.0838,19.6535
44,14.9676,19.5470
45,14.6570,19.4384
46,14.4588,19.3301
47,16.5521,19.2710
48,19.8407,19.2829
49,21.5130,19.3284
50,23.1091,19.4040
51,24.1303,19.4967
52,24.8989,19.6006
53,25.6613,19.7149
54,21.8156,19.7538
55,18.9666,19.7395
56,18.4890,19.7172
57,17.4612,19.6776
58,16.4617,19.6222
59,15.7797,19.5570
60,16.3083,19.5029
61,18.1151,19.4801
62,20.6783,19.4995
63,21.9613,19.5385
64,24.0241,19.6086
65,27.3449,19.7276
66,24.7840,19.8043
67,26.2256,19.9001
68,25.5523,19.9832
69,24.1486,20.0436
70,21.0008,20.0573
71,21.4280,20.0766
72,22.7616,20.1139
73,23.9401,20.1663
74,26.7156,20.2548
75,27.0845,20.3458
76,27.1415,20.4353
77,26.1622,20.5096
78,25.3940,20.5723
79,26.5940,20.6485
80,23.4735,20.6838
81,23.0219,20.7127
82,22.8900,20.7392
83,24.8135,20.7883
84,26.7338,20.8591
85,27.5705,20.9380
86,27.7432,21.0172
87,27.7311,21.0943
88,29.3843,21.1885
89,30.6695,21.2951
90,31.4163,21.4075
91,30.4994,21.5074
92,30.7292,21.6077
93,33.4942,21.7355
94,35.4984,21.8819
95,35.0378,22.0204
96,34.3846,22.1492
97,33.8243,22.2695
98,33.6695,22.3859
99,32.9355,22.4924
100,32.4867,22.5924
101,32.4637,22.6901
102,32.3414,22.7847
103,32.3544,22.8776
104,32.3102,22.9683
105,32.3588,23.0578
106,32.3894,23.1458
107,32.4744,23.2330
108,32.5674,23.3194
109,34.7986,23.4247
110,34.8395,23.5285
111,34.6055,23.6283
112,35.1516,23.7312
113,35.0341,23.8312
114,34.9794,23.9290
115,32.6197,24.0046
116,28.1139,24.0400
117,29.2849,24.0848
118,30.7238,24.1411
119,33.8212,24.2224
120,33.8280,24.3025
121,36.6619,24.4046
122,36.1922,24.5012
123,36.0203,24.5949
124,36.2567,24.6889
125,35.5740,24.7760
126,34.7578,24.8552
127,31.9949,24.9115
128,30.5047,24.9552
129,29.4937,24.9903
130,29.7343,25.0268
131,26.8327,25.0406
132,28.7289,25.0686
133,31.9509,25.1203
134,35.4047,25.1970
135,38.8367,25.2981
136,40.9762,25.4134
137,32.6547,25.4662
138,28.3099,25.4868
139,25.0362,25.4836
140,25.3149,25.4824
141,22.1500,25.4587
142,21.4168,25.4303
143,61.2904,25.6811
144,61.8750,25.9324
145,59.3955,26.1632
146,63.8642,26.4214
147,48.5947,26.5722
148,48.7847,26.7223
149,45.5723,26.8488
150,44.4003,26.9658
151,43.8948,27.0780
152,44.0847,27.1898
153,43.6824,27.2976
154,44.4619,27.4091
155,43.3415,27.5119
156,42.3156,27.6068
157,42.2819,27.7003
158,42.7250,27.7953
159,42.0738,27.8851
160,40.9822,27.9670
161,40.2220,28.0431
162,39.6307,28.1147
163,39.5182,28.1846
164,39.4025,28.2530
165,40.3438,28.3263
166,40.3073,28.3985
167,40.2710,28.4696
168,40.2832,28.5399
169,40.2832,28.6094
170,39.1899,28.6716
171,39.2321,28.7334
172,37.0450,28.7817
173,36.1433,28.8242
174,16.9648,28.7561
175,16.0003,28.6832
176,16.5412,28.6142
177,16.8046,28.5475
178,19.8042,28.4984
179,28.5974,28.4989
180,32.3324,28.5202
181,35.1801,28.5570
182,38.8216,28.6134
183,41.2306,28.6824
184,39.1810,28.7394
185,37.5775,28.7872
186,37.9428,28.8364
187,38.0629,28.8857
188,38.0981,28.9347
189,33.1450,28.9570
190,32.1977,28.9741
191,32.1710,28.9908
192,30.9762,29.0012
193,30.9581,29.0113
194,30.9565,29.0213
195,30.4403,29.0286
196,30.6052,29.0366
197,27.0930,29.0268
198,27.0608,29.0169
199,26.8610,29.0060
200,25.1497,28.9867
201,24.7664,28.9657
202,23.9666,28.9410
203,24.4927,28.9191
204,23.8860,28.8944
205,23.4709,28.8680
206,22.0321,28.8348
207,20.1956,28.7930
208,19.1167,28.7465
209,19.1742,28.7007
210,20.6008,28.6621
211,21.7153,28.6292
212,24.5956,28.6102
213,25.9381,28.5976
214,26.6491,28.5885
215,28.2594,28.5870
216,26.6368,28.5780
217,26.4035,28.5680
218,25.5333,28.5540
219,32.8907,28.5738
