Frame,MSE_DefMean,MSE_Ours_BayF,MSE_Ours_KF,MSE_Ideal,MSE_BestHist,Avg_DefMean,Avg_Ours_BayF,Avg_Ours_KF,Avg_Ideal,Avg_BestHist
1,35.5151,35.5151,35.6879,34.3398,40.2417,35.5151,35.5151,35.6879,34.3398,40.2417
2,34.9595,34.8303,35.0770,33.5064,33.5064,35.2373,35.1727,35.3825,33.9231,36.8740
3,34.9595,34.8303,35.0289,33.5064,33.5064,35.1447,35.0586,35.2646,33.7842,35.7515
4,34.9595,34.8303,34.9827,33.5064,33.5064,35.0984,35.0015,35.1941,33.7147,35.1902
5,34.9619,34.8337,34.9583,33.7061,33.7061,35.0711,34.9679,35.1470,33.7130,34.8934
6,34.4981,34.3629,34.5803,33.9716,33.9716,34.9756,34.8671,35.0525,33.7561,34.7397
7,34.4981,34.3629,34.5813,33.9716,33.9716,34.9074,34.7951,34.9852,33.7869,34.6300
8,34.9312,34.7687,34.5970,34.7129,34.7129,34.9104,34.7918,34.9367,33.9026,34.6404
9,34.7676,34.6148,34.6279,35.1843,35.1843,34.8945,34.7721,34.9024,34.0450,34.7008
10,34.7676,34.6148,34.6290,35.1843,35.1843,34.8818,34.7564,34.8750,34.1590,34.7492
11,35.0393,34.8834,35.0349,35.3427,35.3427,34.8961,34.7679,34.8896,34.2666,34.8031
12,35.3069,35.1517,35.3839,35.3130,35.3130,34.9304,34.7999,34.9308,34.3538,34.8456
13,35.3085,35.1541,35.4146,35.3504,35.3504,34.9594,34.8272,34.9680,34.4304,34.8844
14,35.4064,35.0473,35.5606,36.1374,36.1374,34.9914,34.8429,35.0103,34.5524,34.9739
15,35.4871,35.1460,35.2627,36.3366,36.3366,35.0244,34.8631,35.0271,34.6713,35.0648
16,35.7327,35.4613,35.4637,35.9915,35.9915,35.0687,34.9005,35.0544,34.7538,35.1227
17,35.7736,35.3439,35.0629,35.7743,35.7743,35.1102,34.9266,35.0549,34.8139,35.1610
18,35.3729,34.9631,34.6766,35.8251,35.8251,35.1248,34.9286,35.0339,34.8700,35.1979
19,35.4681,35.0068,34.1978,35.9143,35.9143,35.1428,34.9327,34.9899,34.9250,35.2356
20,34.9986,34.6066,34.1576,35.4333,36.4190,35.1356,34.9164,34.9483,34.9504,35.2948
21,36.1672,35.8792,34.4493,35.4086,35.4086,35.1847,34.9623,34.9245,34.9722,35.3002
22,30.8777,30.7150,31.1556,30.7608,30.7608,34.9890,34.7692,34.7532,34.7808,35.0939
23,28.5745,29.3689,29.8153,31.6098,33.3750,34.7101,34.5344,34.5385,34.6429,35.0191
24,32.3028,32.9817,29.1258,37.4960,38.6148,34.6098,34.4697,34.3130,34.7618,35.1690
25,34.0556,34.0665,26.5613,40.6563,42.5428,34.5876,34.4536,34.0029,34.9976,35.4639
26,31.7509,32.3181,27.2566,38.8482,40.9903,34.4785,34.3714,33.7434,35.1457,35.6765
27,24.2128,23.7451,24.5375,27.6057,29.2482,34.0983,33.9779,33.4025,34.8664,35.4384
28,23.4489,25.0139,25.0288,27.8005,30.7523,33.7180,33.6577,33.1034,34.6141,35.2710
29,23.4971,25.2123,24.2140,28.4378,31.8416,33.3655,33.3665,32.7969,34.4011,35.1528
30,23.1341,25.2454,24.0739,28.3651,32.6005,33.0245,33.0958,32.5061,34.1999,35.0677
31,23.0848,25.0564,24.5249,27.6345,32.6714,32.7038,32.8365,32.2487,33.9881,34.9904
32,33.7663,35.2647,25.2189,36.1388,38.3119,32.7370,32.9124,32.0290,34.0553,35.0942
33,27.5342,27.5237,25.1689,29.3207,33.0025,32.5794,32.7491,31.8211,33.9119,35.0308
34,26.1971,25.8715,25.6043,27.1208,30.0711,32.3917,32.5468,31.6383,33.7121,34.8849
35,24.5189,24.4984,29.1196,26.6207,27.0038,32.1667,32.3168,31.5663,33.5095,34.6598
36,26.6760,26.2711,36.1698,26.7413,27.5196,32.0142,32.1489,31.6942,33.3215,34.4614
37,28.8609,27.9578,37.3337,27.0120,30.8431,31.9290,32.0356,31.8466,33.1510,34.3636
38,22.1376,20.9732,27.1759,23.3894,25.7622,31.6713,31.7445,31.7237,32.8941,34.1373
39,22.0731,20.9733,26.3235,23.5699,24.7483,31.4252,31.4683,31.5852,32.6550,33.8965
40,23.4243,22.1175,26.3143,24.8753,26.0000,31.2252,31.2345,31.4534,32.4605,33.6991
41,23.4243,21.5635,25.5887,24.8753,26.0000,31.0349,30.9987,31.3104,32.2755,33.5113
42,22.9293,20.9467,24.4283,24.6274,25.2834,30.8419,30.7593,31.1465,32.0934,33.3154
43,22.6561,20.5504,23.7725,24.6125,24.8221,30.6516,30.5219,30.9751,31.9194,33.1179
44,22.5955,20.6339,23.5145,24.5387,25.4075,30.4685,30.2972,30.8055,31.7517,32.9427
45,22.0424,20.6717,22.6534,24.0148,25.3594,30.2812,30.0833,30.6243,31.5798,32.7742
46,21.9101,20.4853,22.1452,24.1640,25.4064,30.0992,29.8746,30.4400,31.4186,32.6140
47,21.0692,19.8327,21.1149,23.6353,25.1584,29.9071,29.6610,30.2416,31.2530,32.4554
48,21.0692,19.8327,21.0270,23.6353,25.1584,29.7230,29.4562,30.0496,31.0942,32.3033
49,20.2164,19.0947,20.1503,22.8878,24.6889,29.5290,29.2448,29.8476,30.9268,32.1479
50,19.4409,18.8838,19.9219,22.6485,25.0846,29.3272,29.0375,29.6491,30.7612,32.0067
51,18.0432,17.7296,18.6975,21.5353,23.7172,29.1060,28.8158,29.4344,30.5803,31.8441
52,18.0545,17.7629,18.6999,21.3800,23.8726,28.8934,28.6033,29.2279,30.4034,31.6908
53,17.5661,17.3519,18.5276,20.9959,23.1868,28.6797,28.3910,29.0260,30.2259,31.5304
54,23.3974,24.0868,18.7488,24.8136,29.2739,28.5819,28.3113,28.8357,30.1256,31.4886
55,29.3818,27.6038,19.7196,29.8515,33.6799,28.5964,28.2984,28.6700,30.1207,31.5284
56,23.9448,23.7414,17.5662,23.8599,28.8483,28.5134,28.2170,28.4717,30.0089,31.4806
57,24.5956,25.0480,19.2252,24.6490,31.1576,28.4446,28.1614,28.3095,29.9148,31.4749
58,24.3923,24.1803,22.3095,23.6815,31.0685,28.3748,28.0928,28.2060,29.8074,31.4679
59,25.6753,26.3304,25.6428,26.7981,31.9904,28.3290,28.0629,28.1626,29.7564,31.4768
60,29.6603,29.5252,26.2468,29.3140,32.1575,28.3512,28.0873,28.1306,29.7490,31.4881
61,31.0517,30.9081,27.6963,30.6868,33.0397,28.3955,28.1335,28.1235,29.7644,31.5135
62,31.8519,31.4409,30.0606,31.5221,34.2947,28.4512,28.1869,28.1548,29.7927,31.5584
63,31.9689,32.0421,31.4574,33.0959,35.3373,28.5071,28.2481,28.2072,29.8451,31.6184
64,27.7531,28.6406,28.2017,28.7390,31.2875,28.4953,28.2542,28.2071,29.8279,31.6132
65,27.4462,28.5585,26.5347,29.0224,31.3982,28.4791,28.2589,28.1814,29.8155,31.6099
66,19.6890,20.8092,26.3083,18.2883,27.1494,28.3459,28.1460,28.1530,29.6408,31.5423
67,19.1814,19.6091,22.5376,16.6355,24.8482,28.2092,28.0186,28.0692,29.4467,31.4424
68,19.6005,20.6450,20.8171,18.5443,24.7626,28.0826,27.9102,27.9625,29.2864,31.3442
69,19.6678,20.8956,20.7295,20.0556,26.4039,27.9606,27.8085,27.8577,29.1526,31.2726
70,20.8904,19.7687,21.9370,21.1379,26.1339,27.8596,27.6936,27.7731,29.0381,31.1992
71,21.1386,20.4959,22.1627,21.8363,26.9590,27.7649,27.5923,27.6941,28.9367,31.1394
72,21.1025,20.4245,21.7870,22.5438,26.0015,27.6724,27.4927,27.6121,28.8479,31.0681
73,22.0035,20.5555,21.2780,21.1368,23.7677,27.5948,27.3977,27.5253,28.7422,30.9681
74,26.0584,25.4959,21.4090,26.9692,30.4699,27.5740,27.3720,27.4426,28.7183,30.9614
75,27.6485,29.7327,24.7608,30.0807,32.6012,27.5750,27.4035,27.4069,28.7365,30.9832
76,28.6452,30.7508,25.1345,33.1530,34.5113,27.5891,27.4475,27.3770,28.7946,31.0296
77,29.4977,30.7676,27.8893,34.6953,37.2274,27.6139,27.4906,27.3836,28.8712,31.1101
78,30.2337,30.6679,28.6760,35.0927,39.8824,27.6474,27.5314,27.4002,28.9510,31.2226
79,30.3970,31.2614,30.0294,35.6264,40.8163,27.6822,27.5786,27.4335,29.0355,31.3440
80,31.1011,31.3769,31.8742,36.1940,41.4659,27.7250,27.6261,27.4890,29.1249,31.4706
81,28.1424,29.1416,31.1898,35.3595,40.4288,27.7301,27.6448,27.5347,29.2019,31.5812
82,29.6637,29.9639,30.5641,34.7632,43.3758,27.7537,27.6730,27.5716,29.2697,31.7250
83,28.1737,28.6475,30.4754,34.0625,41.8380,27.7588,27.6848,27.6066,29.3275,31.8468
84,28.9655,28.3084,29.6371,36.6233,40.3935,27.7731,27.6922,27.6308,29.4143,31.9486
85,29.6946,28.7934,29.2116,36.0968,39.0395,27.7957,27.7052,27.6494,29.4929,32.0320
