Frame,MSE_KF,Avg_MSE_KF
1,17.0450,17.0450
2,17.8955,17.4702
3,17.7823,17.5742
4,17.9237,17.6616
5,18.0050,17.7303
6,18.1200,17.7952
7,18.2918,17.8662
8,19.1118,18.0219
9,18.4031,18.0642
10,19.1514,18.1729
11,19.4374,18.2879
12,19.6941,18.4051
13,19.4067,18.4821
14,19.6358,18.5645
15,19.5860,18.6326
16,19.9746,18.7165
17,20.1719,18.8021
18,20.5832,18.9011
19,21.4551,19.0355
20,22.7238,19.2199
21,23.1109,19.4052
22,22.9917,19.5682
23,20.5167,19.6094
24,17.3754,19.5164
25,15.2800,19.3469
26,15.7036,19.2068
27,16.0605,19.0903
28,15.6645,18.9679
29,17.1175,18.9041
30,32.3076,19.3509
31,31.0944,19.7297
32,33.1779,20.1500
33,34.7262,20.5917
34,37.8833,21.1002
35,39.7345,21.6326
36,46.9879,22.3370
37,46.9855,23.0031
38,47.1808,23.6394
39,46.3704,24.2222
40,46.8677,24.7884
41,45.1235,25.2844
42,50.0319,25.8736
43,45.6449,26.3334
44,40.2148,26.6489
45,37.5025,26.8901
46,35.7345,27.0823
47,34.8320,27.2472
48,34.6110,27.4006
49,34.5686,27.5469
50,34.5415,27.6868
51,35.1499,27.8331
52,30.5779,27.8859
53,30.6509,27.9381
54,31.4380,28.0029
55,31.4447,28.0655
56,29.7927,28.0963
57,28.5846,28.1049
58,28.8310,28.1174
59,28.8669,28.1301
60,32.0718,28.1958
61,30.3923,28.2318
62,28.5380,28.2368
63,28.5381,28.2415
64,28.8266,28.2507
65,29.0664,28.2632
66,26.1751,28.2316
67,22.3478,28.1438
68,19.4050,28.0153
69,17.9475,27.8693
70,16.0902,27.7011
71,13.3803,27.4994
72,13.0871,27.2992
73,13.2524,27.1068
74,13.1924,26.9187
75,15.4038,26.7652
76,15.0173,26.6106
77,15.0258,26.4602
78,15.0082,26.3134
79,14.7872,26.1675
80,14.7796,26.0251
81,14.7644,25.8861
82,14.9235,25.7524
83,14.8502,25.6211
84,14.7158,25.4912
85,14.5580,25.3626
86,14.5135,25.2365
87,14.3970,25.1119
88,14.0861,24.9866
89,13.7347,24.8601
90,15.1345,24.7521
91,15.9293,24.6551
92,14.9128,24.5492
93,15.2987,24.4498
94,15.9434,24.3593
95,15.7744,24.2689
96,15.9777,24.1825
97,17.5129,24.1138
98,17.1896,24.0431
99,17.2840,23.9748
100,12.7118,23.8622
101,13.0693,23.7554
