Frame,MSE_DefMean,MSE_Ours_BayF,MSE_Ours_KF,MSE_Ideal,MSE_BestHist,Avg_DefMean,Avg_Ours_BayF,Avg_Ours_KF,Avg_Ideal,Avg_BestHist
1,77.8664,77.8664,78.2078,71.5407,81.0596,77.8664,77.8664,78.2078,71.5407,81.0596
2,78.1516,78.1516,78.4740,71.9546,71.9546,78.0090,78.0090,78.3409,71.7476,76.5071
3,77.8389,77.8389,78.1411,71.3168,71.3168,77.9523,77.9523,78.2743,71.6040,74.7770
4,77.8389,77.8389,78.1411,71.3168,71.3168,77.9239,77.9239,78.2410,71.5322,73.9120
5,77.9573,77.9573,78.2838,71.2432,71.2432,77.9306,77.9306,78.2496,71.4744,73.3782
6,79.3338,79.3338,79.6830,72.2565,72.2565,78.1645,78.1645,78.4885,71.6048,73.1913
7,79.7227,79.7227,80.4261,70.6420,70.6420,78.3871,78.3871,78.7653,71.4672,72.8271
8,81.2833,81.2833,82.0471,71.7399,71.7399,78.7491,78.7491,79.1755,71.5013,72.6912
9,80.7694,80.7694,81.8913,69.2281,69.2281,78.9736,78.9736,79.4773,71.2487,72.3064
10,81.9467,81.9467,82.8146,69.6072,69.6072,79.2709,79.2709,79.8110,71.0846,72.0365
11,83.9749,83.9749,85.5287,71.7194,71.7194,79.6985,79.6985,80.3308,71.1423,72.0077
12,86.3918,86.3918,88.3077,73.5130,73.5130,80.2563,80.2563,80.9955,71.3399,72.1331
13,85.6987,85.6987,91.3044,73.5293,73.5293,80.6750,80.6750,81.7885,71.5083,72.2405
14,93.6212,93.6212,93.6258,82.6658,82.6658,81.5997,81.5997,82.6340,72.3052,72.9852
15,97.4714,97.4714,97.7144,85.9283,85.9283,82.6578,82.6578,83.6394,73.2134,73.8480
16,100.0644,100.0644,99.2763,89.2691,89.2691,83.7457,83.7457,84.6167,74.2169,74.8119
17,108.5186,108.5186,106.1202,98.3352,98.3352,85.2029,85.2029,85.8816,75.6356,76.1956
18,113.0043,113.0043,111.6460,102.4286,102.4286,86.7475,86.7475,87.3130,77.1241,77.6530
19,118.1827,118.1827,118.0693,102.6380,102.6380,88.4019,88.4019,88.9317,78.4670,78.9680
20,112.5442,112.5442,117.5277,102.8714,102.8714,89.6091,89.6091,90.3615,79.6872,80.1631
21,76.5802,76.5802,101.8797,75.5569,75.5569,88.9886,88.9886,90.9100,79.4905,79.9438
22,60.8630,60.8630,81.7950,59.6538,59.6538,87.7102,87.7102,90.4957,78.5889,79.0215
23,28.0147,28.0147,54.1950,25.9452,32.5001,85.1147,85.1147,88.9174,76.3000,76.9989
