Frame,MSE_KF,Avg_MSE_KF
1,19.3261,19.3261
2,24.0409,21.6835
3,27.5672,23.6448
4,30.5252,25.3649
5,30.8455,26.4610
6,34.1786,27.7473
7,36.9585,29.0631
8,33.8403,29.6603
9,24.8029,29.1206
10,20.3829,28.2468
11,22.0111,27.6799
12,19.2769,26.9797
13,14.8920,26.0499
14,12.6551,25.0931
15,15.6117,24.4610
16,17.7670,24.0426
17,16.3335,23.5891
18,17.1593,23.2319
19,18.8040,22.9989
20,20.1185,22.8549
21,24.4752,22.9320
22,31.7934,23.3348
23,36.4660,23.9057
24,38.4361,24.5112
25,38.5760,25.0738
26,43.3351,25.7761
27,49.4906,26.6544
28,53.8610,27.6261
29,56.5600,28.6238
30,50.2910,29.3461
31,36.7331,29.5843
32,33.0403,29.6923
33,26.0305,29.5814
34,19.7630,29.2926
35,16.5758,28.9293
36,14.1610,28.5190
37,14.2298,28.1328
38,14.8164,27.7824
39,18.1674,27.5359
40,20.6866,27.3646
41,19.7778,27.1796
42,34.3771,27.3510
43,34.6135,27.5199
44,41.2097,27.8310
45,41.1916,28.1279
46,40.1450,28.3891
47,41.0821,28.6592
48,40.8517,28.9132
49,37.6684,29.0919
50,41.4375,29.3388
51,33.3567,29.4176
52,36.5107,29.5540
53,34.1435,29.6406
54,34.3738,29.7282
55,36.4510,29.8505
56,35.9948,29.9602
57,35.0656,30.0498
58,31.5052,30.0748
59,39.1300,30.2283
60,25.7577,30.1538
61,15.0447,29.9061
62,33.0896,29.9575
63,32.0771,29.9911
64,32.4164,30.0290
65,31.1265,30.0459
66,31.1821,30.0631
67,31.3677,30.0826
68,31.4345,30.1025
69,31.6689,30.1252
70,31.0838,30.1389
71,30.7751,30.1478
72,28.5647,30.1258
73,27.3706,30.0881
74,17.3735,29.9163
75,13.4158,29.6963
76,13.8355,29.4876
77,24.4550,29.4222
78,30.3381,29.4340
79,33.8472,29.4898
80,32.9418,29.5330
81,31.2550,29.5542
82,29.7907,29.5571
83,28.6408,29.5461
84,28.8882,29.5382
85,29.8611,29.5420
86,26.4238,29.5058
87,22.9448,29.4304
88,23.2641,29.3603
89,24.6639,29.3075
90,32.2840,29.3406
91,28.9255,29.3360
92,27.1344,29.3121
93,25.6193,29.2724
94,15.5717,29.1266
95,14.7132,28.9749
96,13.3337,28.8120
97,13.0422,28.6494
98,14.1810,28.5018
99,14.3976,28.3593
100,12.1416,28.1971
