Frame,MSE_KF,Avg_MSE_KF
1,31.9981,31.9981
2,28.7489,30.3735
3,28.8991,29.8820
4,31.0009,30.1617
5,30.3796,30.2053
6,32.1232,30.5250
7,31.6300,30.6828
8,31.2289,30.7511
9,32.2816,30.9211
10,32.5289,31.0819
11,33.2668,31.2806
12,33.3943,31.4567
13,34.1249,31.6619
14,34.6046,31.8721
15,34.7071,32.0611
16,35.6150,32.2832
17,35.0853,32.4481
18,35.1896,32.6004
19,34.8719,32.7199
20,34.3232,32.8001
21,34.0963,32.8618
22,33.9255,32.9102
23,33.9838,32.9569
24,33.7700,32.9907
25,34.0037,33.0313
26,31.3433,32.9663
27,31.3221,32.9054
28,31.3552,32.8501
29,30.8301,32.7804
30,29.7383,32.6790
31,27.8540,32.5234
32,26.5955,32.3381
33,27.1177,32.1799
34,28.8664,32.0825
35,27.9768,31.9652
36,27.9219,31.8528
37,29.5509,31.7906
38,29.4426,31.7288
39,30.5322,31.6982
40,31.4354,31.6916
41,31.4365,31.6854
42,31.3804,31.6781
43,31.3958,31.6715
44,31.3383,31.6640
45,31.9182,31.6696
46,29.9053,31.6313
47,27.1476,31.5359
48,25.4335,31.4087
49,23.2213,31.2416
50,21.0383,31.0376
51,16.1300,30.7453
52,15.2852,30.4480
53,14.1477,30.1404
54,15.3876,29.8672
55,16.7366,29.6285
56,16.3479,29.3913
57,16.8438,29.1712
58,17.8004,28.9751
59,18.4793,28.7972
60,19.3852,28.6404
61,19.6534,28.4931
62,19.6257,28.3500
63,20.5164,28.2257
64,20.9651,28.1122
65,21.3308,28.0079
66,21.3967,27.9077
67,21.5563,27.8129
68,21.4204,27.7189
69,21.1631,27.6239
70,21.1252,27.5311
71,20.6614,27.4343
72,20.2538,27.3346
73,18.5746,27.2146
74,18.9981,27.1036
75,19.5150,27.0024
76,19.8232,26.9079
77,20.0091,26.8183
78,18.7613,26.7150
79,18.7207,26.6138
80,20.6713,26.5396
81,22.3822,26.4882
82,23.7219,26.4545
83,28.4234,26.4782
84,32.0224,26.5442
85,32.9506,26.6196
86,33.4443,26.6989
87,34.1192,26.7842
88,35.0687,26.8784
89,35.9758,26.9806
90,37.0308,27.0923
91,36.9566,27.2007
92,36.5910,27.3027
93,34.2815,27.3778
94,33.0055,27.4376
95,33.2497,27.4988
96,34.1744,27.5684
97,34.8476,27.6434
98,36.6825,27.7356
99,36.9372,27.8286
100,33.9053,27.8893
101,31.2239,27.9224
102,28.4608,27.9276
103,26.2483,27.9113
104,23.9078,27.8728
105,24.1039,27.8369
106,27.0597,27.8296
107,30.4530,27.8541
108,32.6504,27.8985
109,35.5861,27.9691
110,37.3082,28.0540
111,39.3371,28.1556
112,41.8257,28.2777
113,45.3925,28.4291
114,46.9187,28.5913
115,51.3656,28.7894
116,58.5054,29.0455
117,63.6897,29.3416
