Frame,MSE_KF,Avg_MSE_KF
1,17.8274,17.8274
2,18.1584,17.9929
3,18.1584,18.0481
4,17.9134,18.0144
5,18.0343,18.0184
6,17.5186,17.9351
7,16.9696,17.7972
8,16.7982,17.6723
9,16.8340,17.5791
10,16.5562,17.4768
11,16.7527,17.4110
12,16.4276,17.3291
13,17.3373,17.3297
14,17.0077,17.3067
15,16.1537,17.2298
16,16.3388,17.1741
17,17.2467,17.1784
18,17.5317,17.1980
19,16.8096,17.1776
20,16.6227,17.1499
21,17.0200,17.1437
22,16.5184,17.1152
23,16.4880,17.0880
24,16.1005,17.0468
25,13.7917,16.9166
26,13.0754,16.7689
27,13.0401,16.6308
28,12.9249,16.4984
29,12.4296,16.3581
30,12.4091,16.2265
31,12.0421,16.0915
32,12.9469,15.9932
33,12.1779,15.8776
34,11.7149,15.7552
35,11.5872,15.6361
36,10.6666,15.4981
37,9.9985,15.3494
38,9.9674,15.2078
39,10.2319,15.0802
40,10.4468,14.9644
41,11.9480,14.8908
42,11.8923,14.8194
43,11.8207,14.7497
44,11.3331,14.6720
45,11.2905,14.5969
46,11.8695,14.5376
47,12.8254,14.5012
48,12.9263,14.4683
49,13.6454,14.4515
50,14.6805,14.4561
51,17.2752,14.5114
52,21.2778,14.6415
53,24.9337,14.8357
54,28.0663,15.0807
55,32.2180,15.3923
56,39.0124,15.8141
57,39.3232,16.2265
58,41.2205,16.6575
59,41.8420,17.0843
60,43.1414,17.5186
61,46.5828,17.9951
62,47.1242,18.4649
63,47.8023,18.9306
64,47.8330,19.3822
65,45.0286,19.7767
66,45.9403,20.1732
67,47.9415,20.5876
68,48.1406,20.9928
69,49.4016,21.4045
70,52.0564,21.8424
71,54.8013,22.3066
72,60.3013,22.8343
73,63.0116,23.3847
74,54.5969,23.8065
75,58.7937,24.2730
76,51.6100,24.6327
77,48.7213,24.9455
78,25.8621,24.9573
79,15.0497,24.8319
80,11.2113,24.6616
81,12.6387,24.5132
82,14.5017,24.3911
83,14.8033,24.2756
84,15.8999,24.1758
85,16.7372,24.0883
86,17.7922,24.0151
87,17.1706,23.9365
88,16.2595,23.8492
89,16.7086,23.7690
90,17.1058,23.6949
91,16.7322,23.6184
92,18.4512,23.5623
93,18.6334,23.5093
94,20.5410,23.4777
95,20.9461,23.4510
96,21.2458,23.4281
97,21.3024,23.4062
98,21.3151,23.3848
99,21.3034,23.3638
100,21.2218,23.3424
101,21.0840,23.3200
102,21.1077,23.2983
103,20.9768,23.2758
104,20.9787,23.2537
105,20.9010,23.2313
106,20.8706,23.2090
107,21.0823,23.1891
108,21.2196,23.1709
109,21.8675,23.1590
110,22.1120,23.1494
111,21.0586,23.1306
112,24.4553,23.1424
113,28.8050,23.1925
114,31.9852,23.2697
115,33.8232,23.3614
116,36.3003,23.4730
117,34.5682,23.5678
118,36.8126,23.6801
119,37.2210,23.7938
120,40.9112,23.9365
121,38.0580,24.0532
122,35.2338,24.1448
123,34.2664,24.2271
124,33.5143,24.3020
125,32.0897,24.3643
126,29.9335,24.4085
127,30.8777,24.4595
128,32.5446,24.5226
129,32.3883,24.5836
130,32.2562,24.6426
131,32.1229,24.6997
132,32.2511,24.7569
133,32.2691,24.8134
134,32.6245,24.8717
135,32.2715,24.9265
136,24.6187,24.9243
137,24.0047,24.9175
138,23.8071,24.9095
139,26.8404,24.9234
140,31.6379,24.9714
141,34.5458,25.0393
142,33.4906,25.0988
143,33.2634,25.1559
144,32.9498,25.2100
145,26.3251,25.2177
146,20.8110,25.1875
147,21.8841,25.1650
148,21.8527,25.1426
149,23.2786,25.1301
150,28.0356,25.1495
151,37.5006,25.2313
152,38.3894,25.3179
153,42.7651,25.4319
154,48.9913,25.5849
155,59.7369,25.8052
156,29.6568,25.8299
157,27.3352,25.8395
158,25.1628,25.8352
159,21.2741,25.8065
160,20.1052,25.7709
161,20.0748,25.7355
162,19.5312,25.6972
163,19.2289,25.6575
164,17.8109,25.6097
165,17.2738,25.5592
166,18.0638,25.5140
167,20.0412,25.4812
168,18.6820,25.4408
169,15.8900,25.3843
